,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
373,Moses Moody,SG,19,GSW,24,1,7.0,0.8,2.3,.352,0.2,1.3,.133,0.6,1.0,.625,.389,0.3,0.5,.727,0.2,0.9,1.0,0.3,0.1,0.2,0.2,0.5,2.1
374,Xavier Moon,SG,27,LAC,4,0,16.8,2.8,7.5,.367,0.3,2.0,.125,2.5,5.5,.455,.383,0.0,0.0,,0.3,2.0,2.3,1.5,1.3,0.3,0.5,0.8,5.8
375,Matt Mooney,SG,24,NYK,1,0,2.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
376,Ja Morant,PG,22,MEM,28,28,32.2,9.4,19.1,.491,1.6,4.2,.390,7.7,14.9,.519,.534,4.7,6.0,.775,1.4,4.4,5.8,6.6,1.4,0.4,3.2,1.3,25.0
377,Juwan Morgan,PF,24,TOR,1,0,27.0,2.0,3.0,.667,1.0,2.0,.500,1.0,1.0,1.000,.833,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0
378,Jaylen Morris,G,26,SAS,2,0,4.5,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.5,1.0,.500,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.5
379,Marcus Morris,PF,32,LAC,18,18,30.4,5.7,12.9,.438,2.0,5.4,.367,3.7,7.5,.489,.515,2.4,2.8,.880,0.6,4.6,5.2,2.3,0.5,0.3,1.3,2.1,15.8
380,Markieff Morris,PF,32,MIA,10,0,18.7,3.2,7.0,.457,0.8,2.2,.364,2.4,4.8,.500,.514,0.5,0.5,1.000,1.3,1.5,2.8,1.4,0.3,0.1,1.2,2.2,7.7
381,Monte Morris,PG,26,DEN,34,33,30.0,5.3,11.0,.480,1.7,4.4,.389,3.6,6.6,.540,.558,0.6,0.9,.724,0.3,2.4,2.7,4.2,0.7,0.1,1.2,1.4,12.9
382,Emmanuel Mudiay,PG,25,SAC,2,0,5.5,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,1.5,2.0,.750,0.0,0.0,0.0,2.0,0.5,0.0,0.5,0.5,1.5
383,Mychal Mulder,PG,27,ORL,15,2,13.0,1.3,4.5,.299,0.9,3.1,.283,0.5,1.4,.333,.396,0.1,0.1,1.000,0.1,1.3,1.4,0.2,0.3,0.1,0.5,0.8,3.7
384,Ade Murkey,SG,24,SAC,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Trey Murphy III,SF,21,NOP,34,0,13.4,1.3,3.9,.336,1.0,2.9,.340,0.3,1.0,.324,.462,0.4,0.4,.867,0.6,1.5,2.1,0.6,0.3,0.1,0.3,1.0,3.9
386,Dejounte Murray,PG,25,SAS,33,33,34.2,7.6,17.3,.441,1.4,4.1,.343,6.2,13.2,.471,.482,1.6,2.2,.703,1.2,7.1,8.3,8.9,2.1,0.4,2.5,2.0,18.2
387,Mike Muscala,C,30,OKC,31,0,13.9,2.5,5.8,.439,1.6,3.9,.421,0.9,1.9,.475,.581,1.4,1.5,.875,0.5,2.6,3.1,0.5,0.4,0.7,0.4,1.4,8.1
388,Svi Mykhailiuk,SF,24,TOR,34,5,17.8,2.4,5.7,.412,1.0,3.2,.324,1.3,2.5,.523,.503,0.7,0.9,.828,0.5,1.9,2.4,1.1,0.7,0.1,0.7,1.3,6.4
389,Abdel Nader,SF,28,PHO,14,0,10.4,0.9,2.5,.343,0.3,1.0,.286,0.6,1.5,.381,.400,0.4,0.7,.600,0.3,1.6,1.9,0.5,0.6,0.3,0.8,1.4,2.4
390,Larry Nance Jr.,PF,29,POR,37,11,23.2,2.8,5.4,.515,0.5,1.7,.306,2.2,3.7,.610,.563,0.9,1.3,.653,1.6,4.1,5.6,2.0,1.0,0.4,0.7,1.8,6.9
391,RJ Nembhard Jr.,SG,22,CLE,5,0,8.0,1.0,2.2,.455,0.0,0.2,.000,1.0,2.0,.500,.455,0.2,0.4,.500,0.0,0.4,0.4,2.0,0.0,0.0,0.2,0.4,2.2
392,Aaron Nesmith,SF,22,BOS,27,1,10.9,1.2,3.4,.352,0.6,2.3,.238,0.6,1.0,.607,.434,0.3,0.3,.778,0.3,1.4,1.7,0.4,0.3,0.0,0.6,1.4,3.2
393,Raul Neto,PG,29,WAS,33,0,20.3,3.1,6.8,.460,0.4,1.7,.255,2.7,5.1,.527,.491,1.1,1.5,.725,0.2,1.8,2.1,2.7,0.7,0.0,1.2,1.7,7.8
394,Malik Newman,PG,24,CLE,1,0,8.0,3.0,5.0,.600,0.0,1.0,.000,3.0,4.0,.750,.600,2.0,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0
395,Georges Niang,PF,28,PHI,34,5,23.2,3.6,8.2,.446,2.0,5.0,.398,1.6,3.1,.523,.568,0.9,1.0,.857,0.3,2.4,2.8,1.3,0.5,0.2,0.7,2.5,10.2
396,Daishen Nix,SG,19,HOU,6,0,9.2,1.7,2.7,.625,0.5,1.2,.429,1.2,1.5,.778,.719,0.2,0.3,.500,0.2,1.0,1.2,1.2,1.0,0.0,1.2,0.3,4.0
397,Zeke Nnaji,PF,21,DEN,21,0,14.8,2.0,4.3,.462,1.0,2.0,.465,1.0,2.3,.458,.571,0.9,1.6,.576,1.0,2.0,3.0,0.4,0.2,0.3,0.3,1.7,5.9
398,Nerlens Noel,C,27,NYK,17,10,23.1,1.3,2.5,.512,0.0,0.1,.000,1.3,2.4,.537,.512,0.9,1.1,.833,2.2,3.6,5.8,0.8,1.1,1.5,0.9,2.6,3.5
399,Jaylen Nowell,SG,22,MIN,25,0,13.8,3.0,6.5,.463,0.8,2.3,.351,2.2,4.2,.524,.525,0.8,1.1,.750,0.3,1.6,1.9,1.9,0.5,0.2,0.6,1.0,7.6
400,Frank Ntilikina,PG,23,DAL,29,5,15.0,1.8,4.8,.374,0.9,2.5,.347,0.9,2.3,.403,.464,0.7,0.7,1.000,0.2,1.4,1.6,1.6,0.7,0.1,0.7,1.3,5.1
401,Jusuf Nurkić,C,27,POR,35,35,25.9,5.2,9.4,.552,0.2,0.9,.226,5.0,8.5,.586,.563,3.0,4.1,.722,2.4,7.7,10.1,2.5,1.1,0.5,2.1,3.3,13.5
402,David Nwaba,SF,29,HOU,31,4,14.4,2.0,4.3,.474,0.3,1.1,.286,1.7,3.2,.541,.511,0.9,1.3,.683,0.9,3.1,3.9,0.9,0.7,0.5,0.5,1.2,5.3
403,Jordan Nwora,SF,23,MIL,31,7,20.6,3.5,8.2,.424,1.6,4.1,.391,1.9,4.1,.457,.522,0.5,0.5,.824,0.7,3.4,4.2,1.1,0.5,0.4,1.1,1.2,9.0
404,Royce O'Neale,SF,28,UTA,36,36,31.1,2.7,5.6,.478,1.4,3.6,.389,1.3,1.9,.643,.604,0.6,0.9,.710,0.9,4.1,4.9,2.5,1.3,0.5,1.0,2.4,7.4
405,Semi Ojeleye,PF,27,MIL,15,0,18.2,0.9,4.3,.215,0.5,2.5,.211,0.4,1.8,.222,.277,0.6,0.7,.818,1.6,2.0,3.6,0.3,0.3,0.3,0.3,1.7,3.0
406,Chuma Okeke,PF,23,ORL,28,5,22.5,2.8,7.5,.367,1.0,4.0,.241,1.8,3.5,.510,.431,0.9,1.0,.862,0.6,3.5,4.1,1.3,1.3,0.4,1.0,1.4,7.4
407,Josh Okogie,SG,23,MIN,24,6,13.8,0.9,2.5,.344,0.3,1.2,.276,0.5,1.3,.406,.410,0.8,1.3,.613,0.9,1.3,2.2,0.7,0.6,0.3,0.6,1.4,2.9
408,Onyeka Okongwu,C,21,ATL,6,1,20.5,3.8,5.2,.742,0.0,0.0,,3.8,5.2,.742,.742,1.8,2.0,.917,1.8,3.7,5.5,1.0,0.7,1.5,1.2,3.5,9.5
409,Isaac Okoro,SF,21,CLE,27,23,28.4,3.3,7.3,.454,0.9,2.9,.321,2.4,4.4,.542,.518,1.5,2.1,.719,1.2,2.4,3.6,1.9,0.8,0.3,1.1,2.5,9.0
410,KZ Okpala,PF,22,MIA,21,0,11.6,1.4,3.3,.435,0.4,1.2,.346,1.0,2.0,.488,.500,0.4,0.5,.727,0.5,1.4,2.0,0.7,0.2,0.3,0.2,1.2,3.7
411,Cameron Oliver,SF,25,ATL,2,0,21.5,5.0,7.5,.667,0.5,1.5,.333,4.5,6.0,.750,.700,1.0,1.5,.667,1.0,2.0,3.0,1.5,0.5,0.5,0.0,2.5,11.5
412,Kelly Olynyk,C,30,DET,10,1,23.0,4.5,9.8,.459,1.4,4.1,.341,3.1,5.7,.544,.531,2.1,3.5,.600,1.3,4.0,5.3,2.3,1.4,0.7,1.5,2.7,12.5
413,Eugene Omoruyi,SF,24,DAL,4,0,4.5,0.5,1.3,.400,0.3,0.5,.500,0.3,0.8,.333,.500,0.5,1.0,.500,0.5,1.3,1.8,0.5,0.0,0.0,0.0,0.5,1.8
414,Miye Oni,SG,24,UTA,16,0,2.8,0.1,0.6,.222,0.1,0.5,.125,0.1,0.1,1.000,.278,0.0,0.1,.000,0.1,0.4,0.4,0.3,0.0,0.0,0.1,0.4,0.3
415,Cedi Osman,SF,26,CLE,27,0,22.7,4.1,8.9,.456,2.4,5.9,.405,1.7,3.1,.554,.589,1.1,1.5,.707,0.4,2.3,2.7,1.7,1.0,0.3,0.9,1.9,11.6
416,Daniel Oturu,C,22,TOR,3,0,9.0,1.0,2.0,.500,0.0,0.3,.000,1.0,1.7,.600,.500,1.0,1.7,.600,0.3,1.3,1.7,0.0,0.0,0.7,0.0,0.3,3.0
417,Kelly Oubre Jr.,SF,26,CHO,39,10,28.2,6.1,13.2,.460,2.9,7.7,.380,3.1,5.5,.573,.571,1.5,2.3,.667,1.0,2.9,3.9,1.2,1.1,0.3,1.1,2.4,16.6
418,Jaysean Paige,PG,27,DET,1,0,7.0,0.0,3.0,.000,0.0,2.0,.000,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0
419,Trayvon Palmer,SG,27,DET,1,0,17.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
420,Kevin Pangos,PG,29,CLE,18,3,8.7,0.8,2.5,.333,0.3,1.4,.231,0.5,1.1,.474,.400,0.2,0.2,.750,0.1,0.4,0.6,1.7,0.1,0.0,0.4,0.6,2.2
421,Jabari Parker,PF,26,BOS,12,0,9.3,1.5,3.2,.474,0.7,1.3,.500,0.8,1.8,.455,.579,0.8,0.8,1.000,0.4,1.9,2.3,0.5,0.3,0.1,0.7,1.1,4.4
422,Eric Paschall,PF,25,UTA,26,1,11.3,1.4,3.3,.435,0.5,1.8,.292,0.9,1.4,.622,.518,0.8,1.2,.677,0.5,1.2,1.8,0.6,0.1,0.1,0.5,0.9,4.2
423,Chris Paul,PG,36,PHO,38,38,32.2,5.3,11.1,.475,1.0,3.0,.322,4.3,8.1,.532,.519,2.6,3.1,.836,0.4,4.1,4.4,10.1,1.9,0.3,2.3,2.1,14.1
424,Cameron Payne,PG,27,PHO,33,0,20.5,3.9,9.9,.394,1.1,3.4,.321,2.8,6.5,.433,.450,1.5,1.8,.864,0.4,2.5,2.9,3.6,0.7,0.3,1.9,1.9,10.5
425,Elfrid Payton,PG,27,PHO,21,0,12.1,1.7,4.1,.402,0.0,0.2,.200,1.6,3.9,.415,.408,0.4,0.7,.533,0.5,1.6,2.1,1.9,0.5,0.1,1.1,1.1,3.8
426,Gary Payton II,PG,29,GSW,37,8,16.8,3.2,5.1,.642,0.7,1.8,.409,2.5,3.3,.769,.714,0.6,1.1,.590,1.1,2.5,3.6,0.8,1.3,0.2,0.5,1.6,7.8
427,Norvel Pelle,F-C,28,UTA,1,0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
428,Reggie Perry,PF,21,POR,2,0,20.5,2.0,4.5,.444,0.5,1.0,.500,1.5,3.5,.429,.500,1.0,1.0,1.000,1.0,2.5,3.5,1.0,0.5,0.0,0.5,3.0,5.5
429,Jamorko Pickett,PF,24,DET,6,0,7.8,0.2,1.7,.100,0.2,1.2,.143,0.0,0.5,.000,.150,0.0,0.0,,0.3,1.2,1.5,0.2,0.0,0.2,0.5,0.5,0.5
430,Theo Pinson,SF,26,DAL,10,0,9.3,0.8,2.7,.296,0.5,2.0,.250,0.3,0.7,.429,.389,0.4,0.4,1.000,0.0,1.6,1.6,1.2,0.4,0.2,0.2,0.9,2.5
431,Mason Plumlee,C,31,CHO,30,30,25.0,2.9,4.7,.614,0.0,0.0,.000,2.9,4.6,.619,.614,0.9,2.3,.391,2.3,4.9,7.2,2.8,0.8,0.9,1.2,2.8,6.6
432,Jakob Poeltl,C,26,SAS,31,30,28.4,5.8,9.6,.601,0.0,0.0,,5.8,9.6,.601,.601,0.9,2.5,.368,3.9,4.8,8.7,2.7,0.6,1.4,1.6,3.0,12.5
433,Aleksej Pokusevski,PF,20,OKC,35,2,15.2,1.9,5.4,.351,0.5,2.4,.226,1.3,3.0,.452,.402,0.2,0.4,.500,0.9,3.1,4.1,1.1,0.5,0.5,1.1,1.2,4.5
434,Yves Pons,SF,22,MEM,6,0,3.5,0.2,0.5,.333,0.2,0.2,1.000,0.0,0.3,.000,.500,0.0,0.3,.000,0.3,0.5,0.8,0.0,0.0,0.0,0.0,0.3,0.5
435,Jordan Poole,SG,22,GSW,32,29,30.0,6.1,13.6,.445,2.6,7.6,.337,3.5,6.0,.580,.539,2.8,3.1,.890,0.3,2.9,3.2,3.5,1.0,0.2,2.5,2.9,17.5
436,Kevin Porter Jr.,PG,21,HOU,24,24,29.9,4.3,11.9,.364,1.9,5.6,.341,2.4,6.3,.384,.444,2.0,3.2,.610,0.8,3.4,4.2,5.8,1.3,0.4,3.8,2.6,12.5
437,Michael Porter Jr.,SF,23,DEN,9,9,29.4,4.1,11.4,.359,1.1,5.3,.208,3.0,6.1,.491,.408,0.6,1.0,.556,1.0,5.6,6.6,1.9,1.1,0.2,1.3,1.8,9.9
438,Otto Porter Jr.,PF,28,GSW,32,4,21.3,3.0,6.6,.462,1.6,4.0,.398,1.4,2.6,.561,.583,0.5,0.6,.789,1.0,4.0,5.0,1.4,0.9,0.5,0.6,1.3,8.1
439,Bobby Portis,C,26,MIL,32,27,27.9,5.9,12.3,.482,2.0,4.6,.435,3.9,7.7,.510,.563,1.7,2.2,.797,2.8,6.2,9.0,1.3,0.8,0.9,1.6,2.7,15.6
440,Kristaps Porziņģis,PF,26,DAL,26,26,30.4,7.2,16.0,.451,1.5,5.5,.282,5.7,10.5,.538,.499,4.7,5.3,.883,2.2,5.8,8.0,2.3,0.8,1.7,1.5,2.3,20.6
441,Micah Potter,C,23,DET,3,0,10.3,1.7,3.7,.455,0.0,0.7,.000,1.7,3.0,.556,.455,0.7,0.7,1.000,1.3,1.7,3.0,0.0,0.3,0.3,0.3,1.3,4.0
442,Dwight Powell,C,30,DAL,39,36,20.2,2.7,4.4,.605,0.3,0.7,.429,2.4,3.7,.639,.640,1.4,2.0,.705,2.1,2.6,4.6,1.1,0.5,0.4,0.7,2.4,7.1
443,Myles Powell,PG,24,PHI,4,0,4.3,0.3,1.0,.250,0.3,0.5,.500,0.0,0.5,.000,.375,0.5,0.5,1.000,0.0,0.3,0.3,0.0,0.0,0.0,0.0,1.0,1.3
444,Norman Powell,SF,28,POR,34,34,32.9,6.2,13.6,.455,2.2,5.5,.399,4.0,8.1,.493,.536,4.0,4.9,.820,0.4,2.5,2.9,2.1,1.0,0.4,1.5,2.3,18.6
445,Joshua Primo,SG,19,SAS,15,1,10.7,1.3,2.9,.432,0.7,1.7,.385,0.6,1.2,.500,.545,0.3,0.4,.833,0.5,1.1,1.6,1.0,0.4,0.5,0.5,0.9,3.5
446,Taurean Prince,PF,27,MIN,28,8,15.4,1.7,4.4,.382,0.9,2.8,.316,0.8,1.6,.500,.484,0.6,0.8,.773,0.4,1.8,2.1,0.9,0.5,0.2,0.6,1.5,4.9
447,Payton Pritchard,SG,24,BOS,31,2,13.5,1.8,4.9,.359,1.1,3.2,.357,0.6,1.8,.364,.474,0.3,0.3,1.000,0.4,1.5,1.9,1.8,0.2,0.1,0.7,0.9,4.9
448,Trevelin Queen,SG,24,HOU,8,0,8.6,1.6,3.6,.448,1.0,2.8,.364,0.6,0.9,.714,.586,0.4,0.4,1.000,0.6,1.1,1.8,0.4,0.6,0.0,0.9,0.8,4.6
449,Neemias Queta,C,22,SAC,3,0,3.3,0.0,1.3,.000,0.0,0.0,,0.0,1.3,.000,.000,0.0,0.0,,1.0,0.7,1.7,0.7,0.0,0.3,0.3,0.3,0.0
450,Immanuel Quickley,PG,22,NYK,35,1,22.4,3.4,8.8,.385,1.8,5.3,.342,1.6,3.6,.448,.487,1.9,2.0,.942,0.4,1.9,2.3,2.5,0.6,0.1,1.2,2.1,10.5
451,Jahmi'us Ramsey,SG,20,SAC,14,0,5.9,0.9,2.4,.394,0.1,0.8,.182,0.8,1.6,.500,.424,0.4,0.7,.500,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.4,2.4
452,Julius Randle,PF,27,NYK,37,37,35.5,7.1,16.8,.422,1.8,5.6,.324,5.3,11.2,.471,.476,3.7,4.8,.764,1.8,8.3,10.1,4.9,0.8,0.6,3.4,2.8,19.6
453,Austin Reaves,SG,23,LAL,21,0,20.2,1.9,3.8,.488,0.8,2.3,.354,1.0,1.5,.688,.594,0.9,1.0,.900,0.3,2.0,2.4,1.1,0.3,0.1,0.6,1.6,5.4
454,Cam Reddish,SF,22,ATL,33,7,24.0,4.2,10.4,.402,1.8,4.6,.379,2.4,5.8,.421,.487,2.2,2.4,.900,0.6,1.9,2.5,1.2,1.1,0.3,1.3,1.4,12.3
455,Davon Reed,SG,26,DEN,12,2,17.6,1.8,3.8,.457,0.6,1.7,.350,1.2,2.2,.538,.533,0.3,0.4,.800,0.5,2.5,3.0,1.3,1.2,0.2,0.3,1.9,4.4
456,Paul Reed,C,22,PHI,19,2,9.4,1.1,2.2,.476,0.0,0.2,.000,1.1,2.0,.526,.476,0.2,0.3,.500,1.1,1.4,2.4,0.5,0.6,0.5,0.4,1.5,2.3
457,Naz Reid,C,22,MIN,36,5,17.1,3.4,7.3,.471,0.9,2.6,.344,2.5,4.7,.542,.533,1.6,2.2,.722,1.5,2.5,4.1,0.8,0.5,0.9,1.0,2.3,9.3
458,Nick Richards,C,24,CHO,31,5,9.3,1.6,2.4,.685,0.0,0.0,,1.6,2.4,.685,.685,0.8,0.9,.828,0.9,1.3,2.2,0.4,0.3,0.6,0.6,1.4,4.0
459,Josh Richardson,SG,28,BOS,27,0,25.5,3.7,8.1,.459,1.4,3.5,.400,2.3,4.6,.504,.545,1.6,1.9,.840,0.6,2.2,2.8,1.4,0.9,0.4,0.8,2.1,10.4
460,Austin Rivers,SG,29,DEN,27,8,19.8,2.0,5.3,.373,1.0,3.3,.289,1.0,1.9,.519,.465,0.3,0.4,.583,0.3,1.3,1.6,1.0,0.4,0.1,0.7,1.4,5.1
461,Duncan Robinson,SG,27,MIA,36,35,28.1,4.0,10.4,.383,3.0,8.5,.352,1.0,1.8,.530,.528,0.6,0.8,.793,0.4,3.0,3.4,1.5,0.7,0.2,0.7,2.7,11.6
462,Justin Robinson,PG,24,TOT,25,0,12.2,1.1,3.7,.301,0.7,2.4,.295,0.4,1.3,.313,.398,0.2,0.3,.500,0.2,0.7,0.8,1.3,0.4,0.0,0.7,1.1,3.1
463,Mitchell Robinson,C,23,NYK,35,26,24.6,3.2,4.1,.771,0.0,0.0,,3.2,4.1,.771,.771,1.1,1.9,.574,3.3,4.7,8.0,0.5,0.5,1.6,0.7,2.7,7.5
464,Jeremiah Robinson-Earl,C,21,OKC,34,26,22.5,2.7,6.5,.412,1.1,3.3,.339,1.6,3.2,.486,.498,0.8,1.1,.703,1.7,4.0,5.7,0.8,0.5,0.3,0.9,1.5,7.2
465,Isaiah Roby,PF,23,OKC,18,5,13.7,2.6,4.7,.560,0.6,1.2,.500,2.0,3.4,.581,.625,0.9,1.2,.762,1.1,2.2,3.3,0.7,0.2,0.3,0.8,1.4,6.7
466,Rajon Rondo,PG,35,TOT,19,0,16.1,1.3,4.2,.313,0.5,2.0,.263,0.8,2.2,.357,.375,0.3,0.4,.750,0.5,2.3,2.8,3.7,0.7,0.3,1.8,1.5,3.5
467,Derrick Rose,PG,33,NYK,26,4,24.5,4.7,10.5,.445,1.4,3.5,.402,3.3,7.0,.467,.513,1.2,1.2,.968,0.8,2.2,3.0,4.0,0.8,0.5,1.5,0.6,12.0
468,Terrence Ross,SG,30,ORL,31,0,26.0,4.1,10.2,.405,1.5,4.8,.302,2.7,5.4,.497,.476,2.4,2.8,.872,0.4,2.4,2.7,2.2,0.6,0.2,1.6,1.3,12.1
469,Terry Rozier,SG,27,CHO,30,30,31.6,6.5,15.0,.430,2.8,7.4,.378,3.7,7.6,.480,.523,1.8,2.2,.803,0.7,3.1,3.8,3.4,1.1,0.5,1.2,1.4,17.5
470,Ricky Rubio,PG,31,CLE,34,8,28.5,4.4,12.1,.363,1.7,5.1,.339,2.6,7.0,.380,.434,2.6,3.0,.854,0.4,3.7,4.1,6.6,1.4,0.2,2.6,2.2,13.1
471,D'Angelo Russell,PG,25,MIN,29,29,32.9,6.5,16.5,.393,2.9,8.5,.337,3.6,8.0,.453,.480,2.7,3.4,.806,0.4,3.4,3.8,6.8,0.9,0.6,2.7,2.0,18.6
472,Domantas Sabonis,C,25,IND,38,37,34.6,6.9,12.0,.575,0.7,2.4,.304,6.2,9.6,.643,.605,4.2,5.6,.743,3.2,8.7,11.9,4.5,1.0,0.4,3.1,3.1,18.7
473,Olivier Sarr,C,22,OKC,2,0,7.0,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,1.0,1.0,1.000,0.0,2.5,2.5,0.0,0.0,1.0,0.0,0.5,2.0
474,Tomáš Satoranský,SG,30,NOP,31,3,14.9,1.0,3.3,.311,0.2,1.0,.167,0.9,2.4,.370,.335,0.6,0.8,.760,0.6,1.5,2.0,2.3,0.5,0.0,0.7,1.0,2.8
475,Jordan Schakel,SG,23,WAS,2,0,7.0,0.0,3.0,.000,0.0,1.5,.000,0.0,1.5,.000,.000,0.0,0.0,,1.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
476,Admiral Schofield,SF,24,ORL,9,1,16.9,2.1,3.9,.543,0.6,1.9,.294,1.6,2.0,.778,.614,0.0,0.1,.000,0.2,2.9,3.1,1.0,0.1,0.3,0.8,2.2,4.8
477,Dennis Schröder,SG,28,BOS,32,19,32.2,6.0,13.8,.437,1.5,4.4,.333,4.6,9.4,.485,.490,3.0,3.4,.873,0.6,2.9,3.5,4.6,0.8,0.1,2.3,2.4,16.5
478,Tre Scott,SF,25,CLE,2,0,5.5,1.5,3.0,.500,0.0,0.5,.000,1.5,2.5,.600,.500,0.0,0.0,,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0
479,Jay Scrubb,SG,21,LAC,11,0,5.7,1.1,2.8,.387,0.5,1.5,.313,0.6,1.4,.467,.468,0.4,0.5,.667,0.0,0.4,0.4,0.5,0.3,0.2,0.3,0.4,3.0
480,Wayne Selden,SG,27,NYK,3,0,6.3,0.3,1.3,.250,0.3,0.7,.500,0.0,0.7,.000,.375,0.7,1.3,.500,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,1.7
481,Alperen Şengün,C,19,HOU,35,2,18.4,3.1,6.3,.500,0.3,1.1,.308,2.8,5.2,.541,.527,2.4,3.4,.703,1.7,3.1,4.8,2.6,0.9,0.9,1.9,3.1,9.0
482,Collin Sexton,SG,23,CLE,11,11,28.7,6.2,13.7,.450,1.0,4.1,.244,5.2,9.6,.538,.487,2.6,3.5,.744,1.2,2.1,3.3,2.1,0.9,0.0,2.8,2.3,16.0
483,Landry Shamet,SG,24,PHO,35,7,20.7,2.6,6.9,.380,1.7,4.7,.364,0.9,2.2,.416,.504,0.9,1.0,.833,0.3,1.9,2.1,1.5,0.5,0.1,0.6,1.1,7.8
484,Day'Ron Sharpe,PF,20,BRK,12,0,6.6,1.5,2.4,.621,0.1,0.3,.333,1.4,2.2,.654,.638,0.5,1.1,.462,1.5,1.5,3.0,0.0,0.2,0.3,0.7,1.1,3.6
485,Pascal Siakam,PF,27,TOR,23,23,35.3,7.8,16.3,.479,1.1,3.4,.321,6.7,12.9,.520,.512,3.6,5.0,.716,2.1,6.2,8.3,4.4,0.9,0.8,2.5,3.3,20.3
486,Chris Silva,PF,25,TOT,5,0,10.2,1.4,2.4,.583,0.0,0.0,,1.4,2.4,.583,.583,1.4,1.4,1.000,1.6,2.4,4.0,0.4,0.0,0.0,0.8,2.0,4.2
487,Marko Simonovic,C,22,CHI,5,0,3.2,0.0,1.4,.000,0.0,0.6,.000,0.0,0.8,.000,.000,1.0,1.2,.833,0.4,0.2,0.6,0.0,0.0,0.0,0.4,0.2,1.0
488,Anfernee Simons,SG,22,POR,33,6,25.4,4.8,11.1,.438,2.3,5.9,.390,2.5,5.2,.494,.542,1.4,1.4,.957,0.5,2.0,2.5,2.6,0.4,0.2,1.3,2.0,13.4
489,Jericho Sims,PF,23,NYK,10,0,8.0,0.6,0.6,1.000,0.0,0.0,,0.6,0.6,1.000,1.000,0.3,0.4,.750,0.7,1.4,2.1,0.1,0.2,0.4,0.2,0.5,1.5
490,Deividas Sirvydis,SG,21,DET,3,0,9.0,0.3,3.3,.100,0.3,2.3,.143,0.0,1.0,.000,.150,0.0,0.0,,0.0,2.0,2.0,0.3,1.0,0.3,0.0,1.3,1.0
491,Javonte Smart,PG,22,MIL,13,1,12.3,0.8,3.3,.256,0.3,1.4,.222,0.5,1.9,.280,.302,0.4,0.5,.833,0.3,1.2,1.5,1.1,0.3,0.2,0.7,0.8,2.4
492,Marcus Smart,PG,27,BOS,36,36,34.6,4.1,10.3,.396,1.4,4.8,.297,2.6,5.5,.482,.465,2.1,2.7,.792,0.7,3.4,4.0,5.5,1.9,0.3,2.0,2.5,11.6
493,Dennis Smith Jr.,PG,24,POR,20,3,17.2,2.1,5.2,.404,0.3,1.1,.273,1.8,4.1,.439,.433,1.1,1.6,.688,0.5,1.9,2.4,3.3,1.3,0.5,1.6,1.2,5.6
494,Ish Smith,PG,33,CHO,27,1,14.4,2.1,5.1,.403,0.3,0.7,.444,1.8,4.5,.397,.432,0.3,0.6,.563,0.1,1.3,1.4,2.8,0.6,0.3,1.1,1.0,4.8
495,Jalen Smith,PF,21,PHO,17,4,14.2,2.9,5.6,.510,0.4,1.4,.250,2.5,4.2,.597,.542,1.7,2.0,.853,2.2,3.2,5.4,0.2,0.2,0.6,0.6,1.5,7.8
496,Xavier Sneed,SF,24,MEM,2,0,4.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
497,Tony Snell,SG,30,POR,26,7,12.6,0.8,2.2,.357,0.6,1.7,.364,0.2,0.5,.333,.500,0.1,0.1,1.000,0.3,1.3,1.5,0.6,0.2,0.2,0.3,1.2,2.3
